realization_key,family,rho,b,reference_cell,evaluation,n,s,log_s,metric,invariance_class,baseline,smeared,expected,abs_diff_from_expected,rel_diff_from_expected,flag,delta_smeared_minus_baseline
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,COV,invariant,0.32795142859182136,0.3279514285918214,0.32795142859182136,5.551115123125783e-17,1.6926638029788475e-16,OK,5.551115123125783e-17
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,PRD,invariant,1.0325290107237186,1.0325290107237186,1.0325290107237186,0.0,0.0,OK,0.0
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,PRB,invariant,-0.03334748695288885,-0.03334748695288884,-0.03334748695288885,6.938893903907228e-18,2.0807846521418676e-16,OK,6.938893903907228e-18
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,VEI,invariant,-7.928961366922136,-7.928961366922131,-7.928961366922136,5.329070518200751e-15,6.721019653888653e-16,OK,5.329070518200751e-15
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,MKI,invariant,0.9887297604161273,0.9887297604161278,0.9887297604161273,5.551115123125783e-16,5.61439065087864e-16,OK,5.551115123125783e-16
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,beta_log,invariant,-0.08277474144192554,-0.0827747414419254,-0.08277474144192554,1.3877787807814457e-16,1.676572776437008e-15,OK,1.3877787807814457e-16
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,dCor_e_y,invariant,0.2940609183324302,0.2940609183323218,0.2940609183324302,1.0841327835464654e-13,3.6867625582290885e-13,OK,-1.0841327835464654e-13
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,Cov_log_residual_log_price,invariant,-0.043911099361950486,-0.04391109936195041,-0.043911099361950486,7.632783294297951e-17,1.738235527054887e-15,OK,7.632783294297951e-17
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,R2_price,moves,0.8902973569710938,0.872041908281735,,,,NA_MOVES_BY_DESIGN,-0.0182554486893588
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,MAE_price,moves,63718.598850994546,67975.46737139301,,,,NA_MOVES_BY_DESIGN,4256.868520398464
